-0.075,-0.15
-0.08,-0.16
-0.09,-0.18
-0.095,-0.19
-0.1,-0.2
-0.095,-0.19
-0.085,-0.17
-0.075,-0.15
-0.06,-0.12
-0.05,-0.1
-0.045,-0.09
-0.045,-0.09
-0.055,-0.11
-0.06,-0.12
-0.07,-0.14
-0.08,-0.16
-0.08,-0.16
-0.075,-0.15
-0.065,-0.13
-0.055,-0.11
-0.045,-0.09
-0.045,-0.09
-0.045,-0.09
-0.055,-0.11
-0.07,-0.14
-0.09,-0.18
-0.1,-0.2
-0.105,-0.21
-0.105,-0.21
-0.1,-0.2
-0.09,-0.18
-0.075,-0.15
-0.07,-0.14
-0.065,-0.13
-0.07,-0.14
-0.075,-0.15
-0.085,-0.17
-0.09,-0.18
-0.09,-0.18
-0.085,-0.17
-0.075,-0.15
-0.06,-0.12
-0.045,-0.09
-0.035,-0.07
-0.03,-0.06
-0.03,-0.06
-0.03,-0.06
-0.03,-0.06
-0.03,-0.06
-0.02,-0.04
-0.01,-0.02
0.005,0.01
0.015,0.03
0.02,0.04
0.02,0.04
0.005,0.01
-0.01,-0.02
-0.035,-0.07
-0.05,-0.1
-0.06,-0.12
-0.055,-0.11
-0.04,-0.08
-0.015,-0.03
0.015,0.03
0.045,0.09
0.075,0.15
0.09,0.18
0.095,0.19
0.09,0.18
0.08,0.16
0.065,0.13
0.055,0.11
0.045,0.09
0.04,0.08
0.04,0.08
0.04,0.08
0.045,0.09
0.045,0.09
0.05,0.1
0.05,0.1
0.05,0.1
0.05,0.1
0.055,0.11
0.065,0.13
0.075,0.15
0.085,0.17
0.1,0.2
0.115,0.23
0.13,0.26
0.14,0.28
0.145,0.29
0.145,0.29
0.14,0.28
0.13,0.26
0.12,0.24
0.105,0.21
0.09,0.18
0.08,0.16
0.07,0.14
0.07,0.14
0.075,0.15
0.085,0.17
0.1,0.2
0.115,0.23
0.125,0.25
0.13,0.26
0.13,0.26
0.12,0.24
0.105,0.21
0.085,0.17
0.065,0.13
0.05,0.1
0.035,0.07
0.03,0.06
0.03,0.06
0.03,0.06
0.035,0.07
0.04,0.08
0.045,0.09
0.045,0.09
0.04,0.08
0.035,0.07
0.03,0.06
0.025,0.05
0.015,0.03
0.01,0.02
0.005,0.01
-0.005,-0.01
-0.015,-0.03
-0.025,-0.05
-0.04,-0.08
-0.055,-0.11
-0.065,-0.13
-0.08,-0.16
-0.085,-0.17
-0.085,-0.17
-0.08,-0.16
-0.07,-0.14
-0.06,-0.12
-0.045,-0.09
-0.03,-0.06
-0.015,-0.03
-0.01,-0.02
-0.005,-0.01
-0.01,-0.02
-0.015,-0.03
-0.025,-0.05
-0.035,-0.07
-0.045,-0.09
-0.045,-0.09
-0.045,-0.09
-0.035,-0.07
-0.03,-0.06
-0.02,-0.04
-0.01,-0.02
-0.005,-0.01
-0.005,-0.01
-0.01,-0.02
-0.02,-0.04
-0.03,-0.06
-0.04,-0.08
-0.05,-0.1
-0.05,-0.1
-0.05,-0.1
-0.045,-0.09
-0.035,-0.07
-0.03,-0.06
-0.02,-0.04
-0.015,-0.03
-0.015,-0.03
-0.015,-0.03
-0.02,-0.04
-0.025,-0.05
-0.03,-0.06
-0.035,-0.07
-0.035,-0.07
-0.04,-0.08
-0.035,-0.07
-0.035,-0.07
-0.03,-0.06
-0.025,-0.05
-0.02,-0.04
-0.02,-0.04
-0.015,-0.03
-0.01,-0.02
-0.01,-0.02
-0.005,-0.01
-0.005,-0.01
-0.005,-0.01
-0.01,-0.02
-0.015,-0.03
-0.02,-0.04
-0.025,-0.05
-0.025,-0.05
-0.03,-0.06
-0.025,-0.05
-0.02,-0.04
-0.015,-0.03
-0.01,-0.02
-0.01,-0.02
-0.015,-0.03
-0.03,-0.06
-0.05,-0.1
-0.07,-0.14
-0.09,-0.18
-0.105,-0.21
-0.115,-0.23
-0.11,-0.22
-0.095,-0.19
-0.07,-0.14
-0.04,-0.08
-0.01,-0.02
0.015,0.03
0.035,0.07
0.04,0.08
0.035,0.07
0.025,0.05
0.01,0.02
-0.005,-0.01
-0.015,-0.03
-0.02,-0.04
-0.015,-0.03
-0.01,-0.02
0.0,0.0
0.01,0.02
0.015,0.03
0.01,0.02
-0.005,-0.01
-0.025,-0.05
-0.045,-0.09
-0.07,-0.14
-0.09,-0.18
-0.1,-0.2
-0.105,-0.21
-0.105,-0.21
-0.095,-0.19
-0.08,-0.16
-0.065,-0.13
-0.05,-0.1
-0.035,-0.07
-0.025,-0.05
-0.015,-0.03
-0.005,-0.01
0.0,0.0
0.005,0.01
0.005,0.01
0.0,0.0
-0.005,-0.01
-0.015,-0.03
-0.025,-0.05
-0.04,-0.08
-0.055,-0.11
-0.07,-0.14
-0.08,-0.16
-0.08,-0.16
-0.08,-0.16
-0.07,-0.14
-0.055,-0.11
-0.045,-0.09
-0.03,-0.06
-0.02,-0.04
-0.015,-0.03
-0.015,-0.03
-0.01,-0.02
-0.01,-0.02
-0.005,-0.01
0.0,0.0
0.015,0.03
0.03,0.06
0.045,0.09
0.055,0.11
0.06,0.12
0.06,0.12
0.055,0.11
0.04,0.08
0.02,0.04
-0.005,-0.01
-0.02,-0.04
-0.035,-0.07
-0.04,-0.08
-0.04,-0.08
-0.035,-0.07
-0.02,-0.04
-0.01,-0.02
0.005,0.01
0.01,0.02
0.01,0.02
0.005,0.01
-0.005,-0.01
-0.02,-0.04
-0.04,-0.08
-0.055,-0.11
-0.075,-0.15
-0.085,-0.17
-0.095,-0.19
-0.095,-0.19
-0.09,-0.18
-0.075,-0.15
-0.06,-0.12
-0.05,-0.1
-0.035,-0.07
-0.03,-0.06
-0.03,-0.06
-0.035,-0.07
-0.045,-0.09
-0.06,-0.12
-0.07,-0.14
-0.08,-0.16
-0.08,-0.16
-0.075,-0.15
-0.06,-0.12
-0.035,-0.07
0.0,0.0
0.035,0.07
0.075,0.15
0.125,0.25
0.175,0.35
0.24,0.48
0.31,0.62
0.385,0.77
0.47,0.94
0.55,1.1
0.615,1.23
0.655,1.31
0.665,1.33
0.635,1.27
0.57,1.14
0.465,0.93
0.335,0.67
0.195,0.39
0.065,0.13
-0.04,-0.08
-0.12,-0.24
-0.155,-0.31
-0.16,-0.32
-0.135,-0.27
-0.1,-0.2
-0.06,-0.12
-0.03,-0.06
-0.02,-0.04
-0.025,-0.05
-0.04,-0.08
-0.065,-0.13
-0.085,-0.17
-0.1,-0.2
-0.095,-0.19
-0.08,-0.16
-0.06,-0.12
-0.03,-0.06
-0.01,-0.02
0.005,0.01
0.01,0.02
0.0,0.0
-0.01,-0.02
-0.025,-0.05
-0.04,-0.08
-0.045,-0.09
-0.045,-0.09
-0.045,-0.09
-0.04,-0.08
-0.045,-0.09
-0.05,-0.1
-0.065,-0.13
-0.08,-0.16
-0.095,-0.19
-0.1,-0.2
-0.1,-0.2
-0.08,-0.16
-0.055,-0.11
-0.02,-0.04
0.01,0.02
0.035,0.07
0.05,0.1
0.05,0.1
0.035,0.07
0.015,0.03
-0.01,-0.02
-0.03,-0.06
-0.045,-0.09
-0.05,-0.1
-0.045,-0.09
-0.03,-0.06
-0.01,-0.02
0.005,0.01
0.02,0.04
0.03,0.06
0.035,0.07
0.035,0.07
0.03,0.06
0.025,0.05
0.025,0.05
0.02,0.04
0.02,0.04
0.02,0.04
0.025,0.05
0.025,0.05
0.03,0.06
0.03,0.06
0.03,0.06
0.025,0.05
0.025,0.05
0.02,0.04
0.02,0.04
0.025,0.05
0.035,0.07
0.045,0.09
0.055,0.11
0.065,0.13
0.075,0.15
0.08,0.16
0.075,0.15
0.07,0.14
0.06,0.12
0.05,0.1
0.045,0.09
0.045,0.09
0.05,0.1
0.06,0.12
0.07,0.14
0.085,0.17
0.095,0.19
0.1,0.2
0.105,0.21
0.105,0.21
0.105,0.21
0.11,0.22
0.115,0.23
0.125,0.25
0.14,0.28
0.155,0.31
0.17,0.34
0.185,0.37
0.195,0.39
0.195,0.39
0.195,0.39
0.19,0.38
0.185,0.37
0.18,0.36
0.175,0.35
0.17,0.34
0.17,0.34
0.17,0.34
0.17,0.34
0.17,0.34
0.17,0.34
0.165,0.33
0.16,0.32
0.16,0.32
0.16,0.32
0.16,0.32
0.165,0.33
0.165,0.33
0.17,0.34
0.165,0.33
0.155,0.31
0.14,0.28
0.115,0.23
0.09,0.18
0.06,0.12
0.04,0.08
0.025,0.05
0.02,0.04
0.025,0.05
0.045,0.09
0.07,0.14
0.095,0.19
0.115,0.23
0.125,0.25
0.13,0.26
0.12,0.24
0.105,0.21
0.08,0.16
0.06,0.12
0.04,0.08
0.025,0.05
0.015,0.03
0.01,0.02
0.01,0.02
0.005,0.01
0.005,0.01
-0.005,-0.01
-0.015,-0.03
-0.025,-0.05
-0.035,-0.07
-0.045,-0.09
-0.045,-0.09
-0.045,-0.09
-0.04,-0.08
-0.035,-0.07
-0.025,-0.05
-0.02,-0.04
-0.015,-0.03
-0.015,-0.03
-0.01,-0.02
-0.005,-0.01
0.0,0.0
0.01,0.02
0.015,0.03
0.025,0.05
0.03,0.06
0.03,0.06
0.025,0.05
0.015,0.03
0.005,0.01
-0.005,-0.01
-0.015,-0.03
-0.02,-0.04
-0.02,-0.04
-0.02,-0.04
-0.015,-0.03
-0.01,-0.02
-0.005,-0.01
-0.005,-0.01
-0.005,-0.01
-0.01,-0.02
-0.01,-0.02
-0.01,-0.02
-0.01,-0.02
0.0,0.0
0.01,0.02
0.025,0.05
0.035,0.07
0.045,0.09
0.05,0.1
0.045,0.09
0.04,0.08
0.03,0.06
0.015,0.03
0.005,0.01
-0.005,-0.01
-0.005,-0.01
-0.005,-0.01
-0.005,-0.01
0.0,0.0
0.01,0.02
0.01,0.02
0.015,0.03
0.01,0.02
0.005,0.01
0.0,0.0
-0.01,-0.02
-0.02,-0.04
-0.025,-0.05
-0.03,-0.06
-0.03,-0.06
-0.025,-0.05
-0.02,-0.04
-0.01,-0.02
-0.005,-0.01
0.0,0.0
0.0,0.0
-0.005,-0.01
-0.015,-0.03
-0.03,-0.06
-0.04,-0.08
-0.055,-0.11
-0.06,-0.12
-0.06,-0.12
-0.055,-0.11
-0.045,-0.09
-0.035,-0.07
-0.025,-0.05
-0.02,-0.04
-0.02,-0.04
-0.025,-0.05
-0.035,-0.07
-0.045,-0.09
-0.055,-0.11
-0.06,-0.12
-0.06,-0.12
-0.055,-0.11
-0.045,-0.09
-0.025,-0.05
-0.01,-0.02
0.01,0.02
0.025,0.05
0.035,0.07
0.04,0.08
0.035,0.07
0.025,0.05
0.005,0.01
-0.015,-0.03
-0.04,-0.08
-0.065,-0.13
-0.08,-0.16
-0.09,-0.18
-0.095,-0.19
-0.085,-0.17
-0.065,-0.13
-0.04,-0.08
-0.015,-0.03
0.015,0.03
0.04,0.08
0.06,0.12
0.07,0.14
0.075,0.15
0.07,0.14
0.06,0.12
0.05,0.1
0.035,0.07
0.02,0.04
0.01,0.02
0.0,0.0
-0.005,-0.01
0.0,0.0
0.005,0.01
0.01,0.02
0.015,0.03
0.02,0.04
0.02,0.04
0.015,0.03
-0.005,-0.01
-0.03,-0.06
-0.06,-0.12
-0.09,-0.18
-0.12,-0.24
-0.135,-0.27
-0.145,-0.29
-0.14,-0.28
-0.12,-0.24
-0.095,-0.19
-0.065,-0.13
-0.035,-0.07
-0.015,-0.03
0.0,0.0
0.0,0.0
-0.005,-0.01
-0.02,-0.04
-0.035,-0.07
-0.05,-0.1
-0.06,-0.12
-0.07,-0.14
-0.07,-0.14
-0.07,-0.14
-0.07,-0.14
-0.07,-0.14
-0.075,-0.15
-0.08,-0.16
-0.08,-0.16
-0.08,-0.16
-0.075,-0.15
-0.06,-0.12
-0.04,-0.08
-0.015,-0.03
0.02,0.04
0.06,0.12
0.105,0.21
0.16,0.32
0.225,0.45
0.295,0.59
0.375,0.75
0.46,0.92
0.54,1.08
0.61,1.22
0.655,1.31
0.665,1.33
0.635,1.27
0.565,1.13
0.46,0.92
0.325,0.65
0.18,0.36
0.045,0.09
-0.07,-0.14
-0.155,-0.31
-0.2,-0.4
-0.205,-0.41
-0.185,-0.37
-0.145,-0.29
-0.1,-0.2
-0.06,-0.12
-0.035,-0.07
-0.02,-0.04
-0.02,-0.04
-0.03,-0.06
-0.045,-0.09
-0.06,-0.12
-0.07,-0.14
-0.075,-0.15
-0.085,-0.17
-0.085,-0.17
-0.09,-0.18
-0.09,-0.18
-0.09,-0.18
-0.08,-0.16
-0.07,-0.14
-0.055,-0.11
-0.035,-0.07
-0.015,-0.03
0.0,0.0
0.01,0.02
0.005,0.01
-0.01,-0.02
-0.03,-0.06
-0.06,-0.12
-0.085,-0.17
-0.11,-0.22
-0.125,-0.25
-0.13,-0.26
-0.125,-0.25
-0.115,-0.23
-0.105,-0.21
-0.09,-0.18
-0.08,-0.16
-0.075,-0.15
-0.07,-0.14
-0.075,-0.15
-0.075,-0.15
-0.075,-0.15
-0.075,-0.15
-0.07,-0.14
-0.065,-0.13
-0.055,-0.11
-0.045,-0.09
-0.04,-0.08
-0.03,-0.06
-0.03,-0.06
-0.03,-0.06
-0.035,-0.07
-0.04,-0.08
-0.045,-0.09
-0.045,-0.09
-0.05,-0.1
-0.045,-0.09
-0.035,-0.07
-0.025,-0.05
-0.01,-0.02
0.0,0.0
0.005,0.01
0.01,0.02
0.005,0.01
-0.005,-0.01
-0.02,-0.04
-0.035,-0.07
-0.04,-0.08
-0.045,-0.09
-0.045,-0.09
-0.035,-0.07
-0.025,-0.05
-0.015,-0.03
-0.005,-0.01
0.0,0.0
0.0,0.0
-0.005,-0.01
-0.005,-0.01
-0.01,-0.02
-0.005,-0.01
0.005,0.01
0.015,0.03
0.025,0.05
0.04,0.08
0.045,0.09
0.045,0.09
0.04,0.08
0.03,0.06
0.025,0.05
0.02,0.04
0.025,0.05
0.035,0.07
0.05,0.1
0.07,0.14
0.09,0.18
0.11,0.22
0.12,0.24
0.12,0.24
0.115,0.23
0.11,0.22
0.1,0.2
0.095,0.19
0.09,0.18
0.09,0.18
0.09,0.18
0.085,0.17
0.08,0.16
0.075,0.15
0.065,0.13
0.055,0.11
0.045,0.09
0.04,0.08
0.04,0.08
0.05,0.1
0.065,0.13
0.085,0.17
0.105,0.21
0.12,0.24
0.13,0.26
0.13,0.26
0.13,0.26
0.12,0.24
0.105,0.21
0.09,0.18
0.075,0.15
0.06,0.12
0.045,0.09
0.03,0.06
0.015,0.03
0.0,0.0
-0.01,-0.02
-0.015,-0.03
-0.02,-0.04
-0.025,-0.05
-0.025,-0.05
-0.03,-0.06
-0.03,-0.06
-0.04,-0.08
-0.045,-0.09
-0.055,-0.11
-0.065,-0.13
-0.07,-0.14
-0.075,-0.15
-0.07,-0.14
-0.065,-0.13
-0.055,-0.11
-0.04,-0.08
-0.03,-0.06
-0.025,-0.05
-0.025,-0.05
-0.03,-0.06
-0.04,-0.08
-0.06,-0.12
-0.075,-0.15
-0.09,-0.18
-0.1,-0.2
-0.105,-0.21
-0.105,-0.21
-0.1,-0.2
-0.095,-0.19
-0.085,-0.17
-0.075,-0.15
-0.07,-0.14
-0.065,-0.13
-0.065,-0.13
-0.065,-0.13
-0.07,-0.14
-0.075,-0.15
-0.075,-0.15
-0.08,-0.16
-0.08,-0.16
-0.085,-0.17
-0.085,-0.17
-0.085,-0.17
-0.085,-0.17
-0.085,-0.17
-0.09,-0.18
-0.095,-0.19
-0.1,-0.2
-0.11,-0.22
-0.115,-0.23
-0.125,-0.25
-0.125,-0.25
-0.125,-0.25
-0.115,-0.23
-0.1,-0.2
-0.075,-0.15
-0.055,-0.11
-0.03,-0.06
-0.015,-0.03
-0.005,-0.01
0.0,0.0
-0.005,-0.01
-0.02,-0.04
-0.035,-0.07
-0.05,-0.1
-0.065,-0.13
-0.075,-0.15
-0.08,-0.16
-0.08,-0.16
-0.075,-0.15
-0.07,-0.14
-0.07,-0.14
-0.07,-0.14
-0.07,-0.14
-0.075,-0.15
-0.08,-0.16
-0.085,-0.17
-0.085,-0.17
-0.085,-0.17
-0.075,-0.15
-0.065,-0.13
-0.055,-0.11
-0.04,-0.08
-0.035,-0.07
-0.03,-0.06
-0.035,-0.07
-0.045,-0.09
-0.06,-0.12
-0.075,-0.15
-0.09,-0.18
-0.105,-0.21
-0.115,-0.23
-0.12,-0.24
-0.12,-0.24
-0.115,-0.23
-0.105,-0.21
-0.1,-0.2
-0.09,-0.18
-0.085,-0.17
-0.08,-0.16
-0.08,-0.16
-0.08,-0.16
-0.08,-0.16
-0.08,-0.16
-0.075,-0.15
-0.065,-0.13
-0.06,-0.12
-0.05,-0.1
-0.045,-0.09
-0.045,-0.09
-0.05,-0.1
-0.065,-0.13
-0.08,-0.16
-0.095,-0.19
-0.115,-0.23
-0.125,-0.25
-0.13,-0.26
-0.125,-0.25
-0.11,-0.22
-0.095,-0.19
-0.075,-0.15
-0.055,-0.11
-0.04,-0.08
-0.03,-0.06
-0.025,-0.05
-0.025,-0.05
-0.03,-0.06
-0.035,-0.07
-0.04,-0.08
-0.04,-0.08
-0.035,-0.07
-0.03,-0.06
-0.02,-0.04
-0.005,-0.01
0.005,0.01
0.015,0.03
0.015,0.03
0.01,0.02
0.0,0.0
-0.02,-0.04
-0.04,-0.08
-0.06,-0.12
-0.08,-0.16
-0.1,-0.2
-0.105,-0.21
-0.11,-0.22
-0.1,-0.2
-0.09,-0.18
-0.075,-0.15
-0.065,-0.13
-0.055,-0.11
-0.055,-0.11
-0.06,-0.12
-0.07,-0.14
-0.085,-0.17
-0.1,-0.2
-0.11,-0.22
-0.115,-0.23
-0.11,-0.22
-0.095,-0.19
-0.075,-0.15
-0.06,-0.12
-0.04,-0.08
-0.03,-0.06
-0.03,-0.06
-0.04,-0.08
-0.06,-0.12
-0.08,-0.16
-0.1,-0.2
-0.115,-0.23
-0.12,-0.24
-0.115,-0.23
-0.105,-0.21
-0.085,-0.17
-0.065,-0.13
-0.045,-0.09
-0.02,-0.04
0.005,0.01
0.04,0.08
0.08,0.16
0.145,0.29
0.225,0.45
0.32,0.64
0.425,0.85
0.525,1.05
0.605,1.21
0.655,1.31
0.665,1.33
0.63,1.26
0.55,1.1
0.44,0.88
0.305,0.61
0.17,0.34
0.05,0.1
-0.045,-0.09
-0.105,-0.21
-0.13,-0.26
-0.125,-0.25
-0.105,-0.21
-0.08,-0.16
-0.055,-0.11
-0.04,-0.08
-0.035,-0.07
-0.04,-0.08
-0.055,-0.11
-0.07,-0.14
-0.08,-0.16
-0.085,-0.17
-0.085,-0.17
-0.08,-0.16
-0.075,-0.15
-0.07,-0.14
-0.07,-0.14
-0.075,-0.15
-0.09,-0.18
-0.1,-0.2
-0.11,-0.22
-0.115,-0.23
-0.115,-0.23
-0.11,-0.22
-0.1,-0.2
-0.09,-0.18
-0.075,-0.15
-0.065,-0.13
-0.055,-0.11
-0.05,-0.1
-0.05,-0.1
-0.05,-0.1
-0.055,-0.11
-0.06,-0.12
-0.065,-0.13
-0.07,-0.14
-0.07,-0.14
-0.07,-0.14
-0.065,-0.13
-0.06,-0.12
-0.055,-0.11
-0.045,-0.09
-0.035,-0.07
-0.03,-0.06
-0.025,-0.05
-0.02,-0.04
-0.015,-0.03
-0.015,-0.03
-0.02,-0.04
-0.02,-0.04
-0.02,-0.04
-0.02,-0.04
-0.02,-0.04
-0.02,-0.04
-0.015,-0.03
-0.02,-0.04
-0.025,-0.05
-0.03,-0.06
-0.045,-0.09
-0.055,-0.11
-0.07,-0.14
-0.08,-0.16
-0.085,-0.17
-0.08,-0.16
-0.07,-0.14
-0.055,-0.11
-0.035,-0.07
-0.015,-0.03
0.0,0.0
0.01,0.02
0.02,0.04
0.02,0.04
0.015,0.03
0.01,0.02
0.005,0.01
0.0,0.0
-0.005,-0.01
-0.005,-0.01
0.0,0.0
0.0,0.0
0.005,0.01
0.005,0.01
0.01,0.02
0.015,0.03
0.02,0.04
0.03,0.06
0.045,0.09
0.06,0.12
0.08,0.16
0.09,0.18
0.095,0.19
0.1,0.2
0.095,0.19
0.085,0.17
0.08,0.16
0.07,0.14
0.07,0.14
0.07,0.14
0.075,0.15
0.08,0.16
0.08,0.16
0.085,0.17
0.08,0.16
0.08,0.16
0.075,0.15
0.075,0.15
